Link Product Page,title,ID,Stars out of 5,Reviewer Count
https://www.amazon.ae/REBUY-Hematite-Bracelet-Gemstone-Certificate/dp/B07FZ5ZF4S/ref=sr_1_2169?qid=1686556689&s=fashion&sr=1-2169,"REBUY Hematite Stone Bracelet Natural Crystal Healing Gemstone Bracelet for Men &amp; Women, Color Silver, Bead Size 8 mm, Lab Certificate, 7 Inch, Crystal, Hematite",550,3.9,100
https://www.amazon.ae/Al-Ameen-Stainless-Pendant-Necklace-stainless/dp/B07FPLKB69/ref=sr_1_2170?qid=1686556689&s=fashion&sr=1-2170,Ayatul Kursi Quran Stainless Steel Pendant Necklace w/Chain AMN097 Islam Muslim Fashion Jewelry,551,4.3,10
https://www.amazon.ae/Naz-Collection-Plated-String-Bracelet/dp/B01AYNL2PY/ref=sr_1_2213?qid=1686556695&s=fashion&sr=1-2213,Naz Collection Gold Plated Shiny 6mm Heart Charm Red String Love Bracelet,556,3.9,526
https://www.amazon.ae/FLYEHI-Initial-Princess-Sterling-Engagement/dp/B0BYM5KQP3/ref=sr_1_2214?qid=1686556695&s=fashion&sr=1-2214,FLYEHI Initial Ring Classic Wedding Ring Set For Women Princess Cut Zircon Sterling Silver Engagement Rings Jewelry (Size : 8),557,No reviewer,No reviewer
https://www.amazon.ae/Compass-Locket-Necklace-Women-Inspirational/dp/B0BJKKPRJ5/ref=sr_1_2215?qid=1686556695&s=fashion&sr=1-2215,"Compass Locket Necklace for Women Men - 925 Sterling Silver Holds Pictures Pendant Inspirational Graduation Jewelry Gift for Best Friends, Sterling Silver, No Gemstone",558,4,1
https://www.amazon.ae/Hunger-Games-Mockingjay-Pendant-Leather/dp/B08V3812SJ/ref=sr_1_2216?qid=1686556695&s=fashion&sr=1-2216,The Hunger Games Movie Mockingjay Pendant on Leather Cord,559,No reviewer,No reviewer
https://www.amazon.ae/Womens-Earrings-Stainless-Fashion-Jewelry/dp/B0819N9WT9/ref=sr_1_2217?qid=1686556695&s=fashion&sr=1-2217,Trendy Womens Creole Hoop Earrings Gold/Black/Stainless Steel Loop Ear Dangle Circle Fashion Jewelry,560,5,2
https://www.amazon.ae/Bracelets-Fashion-Jewelry-Titanium-Ornament/dp/B07XY2B5XH/ref=sr_1_2218?qid=1686556695&s=fashion&sr=1-2218,1pc Chunky Chain Bracelets Simple Silver Fashion Men Jewelry Hand Decor Titanium Steel Ornament Gift,561,2.5,9
https://www.amazon.ae/BGM-Women-Sunflower-Brooches-Purple/dp/B0C2VSFGFG/ref=sr_1_2261?qid=1686556701&s=fashion&sr=1-2261,BGM Women Drill Sunflower Brooches Purple,566,No reviewer,No reviewer
https://www.amazon.ae/FANSING-Surgical-Titanium-Piercing-cubic-zirconia/dp/B09G6CPRSR/ref=sr_1_2262?qid=1686556701&s=fashion&sr=1-2262,FANSING 6PCS Surgical Steel/Titanium Nose Studs for Women Nostril Piercing Jewelry 22g / 20g / 18g,567,4.3,"4,223"
https://www.amazon.ae/SUNYIK-Labradorite-Necklace-Irregular-labradorite/dp/B07WXRSLQV/ref=sr_1_2263?qid=1686556701&s=fashion&sr=1-2263,"SUNYIK Natural Labradorite Pendant Necklace for Men Women, Irregular Handmade Wire Wrapped Crystal Necklace for Unisex",568,4.4,273
https://www.amazon.ae/Lotus-Fun-Sterling-Earrings-Honeybee/dp/B07PHF5SHS/ref=sr_1_2264?qid=1686556701&s=fashion&sr=1-2264,Lotus Fun S925 Sterling Silver Stud Earrings Sweet Honey Bee Stud Earrings Most Popular Handmade Unique Jewellery for Women and Girls,569,4.6,148
https://www.amazon.ae/Necklace-Mermaid-Pendant-Friends-Friendship/dp/B0BZS6H6BL/ref=sr_1_2265?qid=1686556701&s=fashion&sr=1-2265,Necklace for 2 - Split Heart Mermaid Tail Pendant Best Friends Forever Friendship Necklace Gifts for Girls Best Friend Necklace,570,No reviewer,No reviewer
https://www.amazon.ae/Turtle-jewelry-set-women-necklace/dp/B0BGFLCTQ1/ref=sr_1_2266?qid=1686556701&s=fashion&sr=1-2266,Turtle jewelry set for women - 18k gold plated necklace pendant and earrings,571,No reviewer,No reviewer
https://www.amazon.ae/EAMTI-Sterling-Silver-Wedding-Comfort/dp/B07G98GV48/ref=sr_1_2309?qid=1686556707&s=fashion&sr=1-2309,EAMTI 2mm 4mm 6mm 925 Sterling Silver Ring High Polish Plain Dome Wedding Band Comfort Fit Size 4-12,576,4.5,"3,712"
https://www.amazon.ae/CRYSTALMIRACLE-Protectiive-Tourmaline-meditation-handcrafted/dp/B01E9WTVTK/ref=sr_1_2310?qid=1686556707&s=fashion&sr=1-2310,CRYSTALMIRACLE Beautiful Protectiive Black Tourmaline Pendant Crystal Healing Fashion Jewelry Gift Energy peace Wellness powerful meditation handcrafted accessory,577,4.1,720
https://www.amazon.ae/Magnetic-Necklace-Matching-Necklaces-Pendant/dp/B0BFL27WG1/ref=sr_1_2311?qid=1686556707&s=fashion&sr=1-2311,"Magnetic Couple Necklace for Him and Her, Matching Couple Necklaces, Couple Heart Pendant, Matching Couple Necklaces for Him and Her, Matching Heart Necklace for Couples or Best Friends",578,No reviewer,No reviewer
https://www.amazon.ae/BFF-Necklaces-Mermaid-Friendship-Necklace/dp/B0B6DZJPBK/ref=sr_1_2312?qid=1686556707&s=fashion&sr=1-2312,BFF Necklaces for 2 - Split Heart Mermaid Tail Pendant Best Friends Forever Friendship Necklace Gifts for Girls,579,5,1
https://www.amazon.ae/Karelia-Creations-Shungite-Protection-Authentic/dp/B09M8ZWVK7/ref=sr_1_2313?qid=1686556707&s=fashion&sr=1-2313,Karelia Creations Elite Shungite Protection Pendant and Necklace 100% Real Authentic Noble Raw Type 1 - Gift Idea - Men Women Teens Unisex Adult,580,3.7,13
https://www.amazon.ae/Sterling-Charm-Christmas-Pandora-Bracelet/dp/B07P77RV64/ref=sr_1_2314?qid=1686556707&s=fashion&sr=1-2314,925 Sterling Silver Banana Charm Fruit Charm Christmas Charm Love Charm Lucky Charm for Pandora Charm Bracelet,581,No reviewer,No reviewer
