Link Product Page,title,ID,Product Discription,Product Info
https://www.amazon.ae/Necklace-Necklaces-Aesthetic-Accessories-Friendship/dp/B0B9FXB18C/ref=sr_1_11?qid=1686556425&s=fashion&sr=1-11,My Melody And Kuromi Necklace Bff Necklace For 2 Cute Necklaces Aesthetic Pendant Accessories Kawaii Friendship Bestie Best Friend Gift For Teen Girls,11,"['❤COUPLE NECKLACE: The kawaii necklaces are made of resin and alloy, which are lightweight and reliable material, will not add much burden to your neck, safe and non-toxic to wear, won’t cause any discomfort.', ""❤ LENGTH: The size of the aesthetic necklace was designed through a data survey, the length design fits most people's necklace size, it also has an adjustable extender chain. So you don’t worry about the size"", '❤ IMPORTED MATERIAL: The charms represent kawaii characters, can be mixed with other My Melody and Kuromi accessories. You can buy both Kuromi and My Melody necklaces, representing the eternal love/friendship between you and your lover/friends! Whenever you and him/her are in a long distance relationship, you are connect by heart.', ""❤ PERFECT GIFT: Pink pendants can be an excellent gift to girlfriend, wife, best friend, sister, daughter, grand daughter, mother on Birthday, Mother's Day, Valentine's Day, Party, Graduation Gifts, Christmas, Easter, Thanksgiving Day."", '❤ WIDELY USED: These cute necklaces are suitable for various occasions, such as a gift for teen girls, or as a wedding, birthday party, holiday travel, daily wearing and so on. Shine your own style!', 'Style: Modern']",{}
https://www.amazon.ae/Necklace-Bracelet-Deathly-Inspired-Collections/dp/B07VMYTMZM/ref=sr_1_12?qid=1686556425&s=fashion&sr=1-12,4 Piece Harry Potter Necklace Bracelet with The Deathly Hallows Golden Snitch Time Turner Chain Pendant Necklace for Harry Inspired Fans Gifts Collections,12,"['NECKLACE BRACELET SET--1 deathly hallows necklace, 1 golden snitch necklace, 1 time-turner necklace, and 1 golden snitch bracelet. Pendant and bracelets are made of alloy.', 'ADJUSTABLE SIZE--Deathly hallows necklace each side with a rotating center, pendant size:1.25"" x 1.25"" ; time turner necklace has a diameter of 1.75""; Harry golden snitch necklace has a wing span of 2.5"". Necklaces and bracelets can be adjusted to suit different age groups such as men, women, youth, and children.', ""SUITABLE OCCASION--Harry Potter's theme party, birthday party, daily life wear, these styles of necklaces and bracelets are a good choice."", 'FAN’S GIFT--Makes the perfect gift or unisex present for any fans of wizards & witches,Best Birthday gifts .', ""TIME IN MEMORY--Whether it's the Golden Snitch in the Quidditch match, the Time-Turner and the Deathly Hallows, it's a symbolic item worth remembering in the movie. Making these necklaces or bracelets is a great love.""]",{}
https://www.amazon.ae/Genseion-Bracelets-Earrings-Necklace-Titanium/dp/B0B8QS27MD/ref=sr_1_13?qid=1686556425&s=fashion&sr=1-13,"Genseion Cute Simple 18k Gold Plated Lucky Clover Sets Bracelets Earrings Necklace Pendant for Women, Titanium steel, No Gemstone",13,"['CLOVER BRACELET Legend has it that the clover symbolizes luck. The probability of finding a clover in a pile of clovers is one in 100,000, so each leaf of the clover represents health, love, wealth and happiness. Wear it every day and expect it to bring you good luck.', ""PRODUCT INFORMATION Bracelet: Length is 6.41 inches (16.3cm), extension chain is 1.77 inches (4.5cm), Lucky clover diameter is 0.51 inches (1.3cm) Necklace: Pendant Necklace is 15.7''+1.97'' Extension chain, Lucky clover (0.59*0.59inch), Weighs about 3g Clover Stud Earrings: Clover Diameter 13mm, Thickness 2mm, Pin Length: 11mm"", ""ADJUSTABLE SIZE This Lucky clover bracelet necklace earrings is adjustable size, suitable for most people's size, no need to worry about not wearing it"", ""PERFECT GIFT Delicate Lucky clover bracelet is the best gift for friends and family on Thanksgiving, Mother's Day, Christmas, Birthday, Anniversary"", 'Style: Contemporary']",{}
https://www.amazon.ae/Genseion-Bracelets-Necklace-Titanium-Gemstone/dp/B0B8QTLZ2T/ref=sr_1_14?qid=1686556425&s=fashion&sr=1-14,18k Gold Plated Lucky Clover Sets Bracelets Earring Necklace Pendant for Women Cute Simple Fashion Jewelry Womens Girls Gift,14,"['CLOVER BRACELET Legend has it that the clover symbolizes luck. The probability of finding a clover in a pile of clovers is one in 100,000, so each leaf of the clover represents health, love, wealth and happiness. Wear it every day and expect it to bring you good luck.', ""PRODUCT INFORMATION Bracelet: Length is 6.41 inches (16.3cm), extension chain is 1.77 inches (4.5cm), Lucky clover diameter is 0.51 inches (1.3cm) Necklace: Pendant Necklace is 15.7''+1.97'' Extension chain, Lucky clover (0.59*0.59inch), Weighs about 3g Clover Stud Earrings: Clover Diameter 13mm, Thickness 2mm, Pin Length: 11mm"", ""ADJUSTABLE SIZE This Lucky clover bracelet necklace earrings is adjustable size, suitable for most people's size, no need to worry about not wearing it"", ""PERFECT GIFT Delicate Lucky clover bracelet is the best gift for friends and family on Thanksgiving, Mother's Day, Christmas, Birthday, Anniversary""]",{}
https://www.amazon.ae/Big-Little-Sister-Friendship-Necklace/dp/B07M7Y1R96/ref=sr_1_15?qid=1686556425&s=fashion&sr=1-15,Big and Little Sister Friendship Necklace Set of 2 Pcs - Best Friend Gift Necklace,15,"['Material: Stainless-Steel.', 'Item Quantity: 2 Pcs.', 'Gem Type: Without Stones.']",{}
https://www.amazon.ae/Crystals-Swarovski-Classic-Designer-Earrings/dp/B07WYM2WCZ/ref=sr_1_16?qid=1686556425&s=fashion&sr=1-16,Yellow Chimes Women's Crystals from Swarovski Classic Designer Plated Base Metal Stylish Hoop Earrings,16,"['CRYSTALS FROM SWAROVSKI - Made with Original Swarovski Elements. Comes in high quality packaging box perfect for gifting. Size: 1.6 CM * 9 MM', 'ITALIAN DESIGN - 5 Layer Micro Gold Plated. Thickness of plating: 0.1 Micron, whereas .03 Micron Plating available in Market.', 'SKIN FRIENDLY - Alloy (97% tin and 3% bismuth). Nickel free and Lead free as per International Standards that makes it very skin friendly.', 'WARRANTY - Item comes with YELLOW CHIMES brand warranty. 6 months warranty is valid against any manufacturing defect.', 'GIFT FOR HER! - Ideal Valentine, Birthday, Anniversary, Engagement, Wedding gift for someone you LOVE. Ideal gift for friend, gift for sister, gift for mother, gift for wife, gift for girls.']",{}
https://www.amazon.ae/Goody-1942512-Classics-Small-Multi-Colour/dp/B003YOVCLU/ref=sr_1_17?qid=1686556425&s=fashion&sr=1-17,"Goody 1942512 Classics Small Half Claw Clip, Multi-Colour ' 12 Units",17,"['Excellent quality', 'Hair clips for women and girls', 'Assorted colours are black, brown and clear']","{'Brand': 'Goody', 'Colour': 'Multi-colour', 'Age range (description)': 'Adult', 'Theme': 'Animal', 'Unit count': '12 count'}"
https://www.amazon.ae/Beautiful-Classic-Oxidized-Finishing-Piercing/dp/B0837NCX9N/ref=sr_1_18?qid=1686556425&s=fashion&sr=1-18,Yellow Chimes Beautiful Classic Designs 7 Pcs Combo Silver Oxidized Finishing Without Piercing Nose Pins for Women &amp; Girls,18,"['Classic designs combo of 8 pcs festivals and celebrations are part of indian culture bollywood style oxidized silver Nosepin in contemporary design Non Piercing Nose pin with indian beauty and stylish look , goes on all occasion, with any outfit', 'Produced under Quality Control One by One Checking Focus on Detail Processing. Top Quality/ Latest Trend Design/Anti-Allergy.', 'Beautiful Looks at One Glance- with Intricate High Polish creates Glamorous Reflections and adds Luxurious Looks', 'Yellow Chimes has come up with Hand Picked Designs , Export Quality Base and High Quality Polish Traditional Jewellery in most economic price for its all Fans. We collect raw material after researching market all around India, picking the specialty of each area and assemble them to make hand crafted Surprisingly Loving Traditional Jewellery. We assure of your Trust on Us which has been there since so many years.', 'Gift for Women- Ideal Valentine, Birthday, Anniversary gift for someone you ❤ LOVE ❤. With our packaging Box, you do not need to opt-in for any additional gift packaging. The product comes in a beautiful Elegant Ready-to-Gift Box.']",{}
https://www.amazon.ae/ROSENICE-Necklace-Adjustable-Heart-Shaped-Accessories/dp/B07YXVXBCV/ref=sr_1_19?qid=1686556425&s=fashion&sr=1-19,ROSENICE Leather Collar Necklace Adjustable Stylish Female Binding Clavicle Heart-Shaped Gothic Chain Choker Accessories (Black),19,"['High quality for comfortable and soft wearing, adjustable.', 'Most fashion-forward designs with impeccable craftsmanship.', 'Lightweight for carry.', 'Add more personality and individuality for your daily dressing. Fit any clothes.', 'Black leather and love pendant, punk style, cool.', 'Material Composition: Leather & alloy', 'Style: Punk']",{}
https://www.amazon.ae/Crystal-Necklaces-Necklace-Hexagonal-Gemstone/dp/B09Y2RXRGD/ref=sr_1_20?qid=1686556425&s=fashion&sr=1-20,"3 Pieces Crystal Necklaces, Quartz Pendant Energy Healing Crystal Necklace Natural Hexagonal Gemstone Pendant for Women Girls",20,"['Package content: this crystal necklace set includes 3 pieces of natural quartz pendants in different colors with chains; The gemstone pendants are made of copper wire and quartz crystal, non-toxic and safe, sturdy enough to wear and smooth to touch', 'Size information: the size of hexagonal pointed quartz is about 1.53 x 0.47 inches (L x W), proper size to serve as a pendant, the chain length is about 23.5 inches, fit for most elegant and stylish, casual or formal outfits; The size of the quartz pendant may be larger or smaller due to the natural stone', 'Delicate design: the crystal pendant is wrapped with wires, making them look more graceful and exquisite, not easy to drop out; Crafted in natural quartz gemstones, each colored energy healing crystal is believed to raise your vibration and to emit a positive flow of energy, help you feel calm and relaxed', 'Multiple usages: you can wear the crystal pendant necklace with your other jewelry easily to complete your look, or just wear it alone; You can also attach the gemstone pendant to your bracelets or keychains to make jewelry or lucky accessories of your own style, showing your charms and personality', 'Elegant gifts for women: the gemstone necklaces come in 3 colors to match your different dressing styles easily, making you more elegant and charming; The exquisite necklace is also a nice gift choice for your wife, lover, girlfriend or family to show your love and care']",{}
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfbXRmX2Jyb3dzZToyMDE2NzA5Njc5NTU5ODo6MDo6&url=%2FBracelet-bracelet-Stainless-Zirconia-Adjustable%2Fdp%2FB0BC1TC9GM%2Fref%3Dsr_1_21_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Women Girls Charm Bracelet Harry Golden Potter Snitch bracelet Stainless steel Silver Wings Bracelet with Zirconia Ladies Jewelry Adjustable - Anniversary Birthday Gifts for girls woman,21,"['✨【 Fashion Design 】The Golden Snitch Bracelet Design This Harry Potter bracelet has a stylish design compatible with different styles. Whether it is worn in normal times or in festivals, it can make you unique.', '✨【Adjustable Bracelets】This stainless steel charm bracelet for women has a chain length of 20 cm. An innovative slide closure makes it easy to adjust. You can easily adjust the size according to your wrist size for a perfect fit. The smooth, rounded edge of the snake chain avoids scratches on the wrist for a comfortable fit.', ""✨【High Quality Material】The women's bracelet is made of high quality durable 316L stainless steel, which is environmentally friendly and hypoallergenic, durable, nickel-free, lightweight, smooth surface and comfortable to wear. Only simple daily maintenance is required, and the bracelet color can remain bright for a long time, and it is not easy to turn black or fade."", '✨【Comes With Jewelry Box】Every woman deserves a beautiful bracelet for travel, vacation, party. The stainless steel bracelet for women comes in a beautiful pink jewelry box. It is a wonderful Christmas gift, birthday gift for women, anniversary gift, wedding gift, a great gift for lovers, boyfriends and girlfriends.', '✨【You will get】a beautiful gold snitch bracelet for women, we are always willing to provide you with quality service, you can contact us at any time if you have any questions. Your feedback is our motivation to improve. We hope to bring you a perfect shopping experience.']","{'Material': 'Stainless Steel', 'Colour': 'Silver', 'Brand': 'Pptabold', 'Size': 'One Size', 'Metal type': 'Stainless Steel'}"
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfbXRmX2Jyb3dzZToyMDE2NzA5Njc5NTE5ODo6MDo6&url=%2FBracelets-Zirconia-Classic-Adjustable-Bracelet%2Fdp%2FB0BWW45WHH%2Fref%3Dsr_1_22_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Tennis Bracelets for Women White Black Cubic Zirconia Classic Adjustable Crystal Slider Plated Silver Bracelet Fashion Jewelry Wedding Gift for Girls Women Wife Mom,22,"['【 Classical and Timeless Bracelet】Are you seeking for a special gift to impress your girlfriend, wife or mom? Or if you want to add a touch of elegance to your outfits？Jewelry is always the ideal and wonderful choice', '【Tennis Bracelet】 This sterling silver bracelet is an updated yet classic design. With an adjustable clasp, this ladies bracelet features shimmering cubic zirconia stones', '【Slider Bracelet】 Add some sparkle to your look with an adjustable sliding bracelet. These slider bracelets for women can be easily adjusted to your wrist size with the innovative sliding clasp', '【Made for Giving】 Bracelets are presented in a luxurious boxes making it an ideal gift idea for Birthdays, Anniversaries, Mother’s Day or Christmas.', '【Made for Value】 Pptabold aims to make luxurious, elegant, and fashion forward bracelets available for all. Our sourcing experts strive to deliver high quality jewellery at affordable prices.']","{'Material': 'Cubic Zirconia, Sterling Silver, Crystal', 'Colour': 'Cubic Zirconia Bracelet', 'Brand': 'Pptabold', 'Age range (description)': 'Adult', 'Size': 'One Size'}"
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfbXRmX2Jyb3dzZToyMDEyMDcwMzU1NTE5ODo6MDo6&url=%2FEstele-Plated-Chunky-Boxes-Bracelet%2Fdp%2FB08CZXZRJJ%2Fref%3Dsr_1_23_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Estele Gold Plated Chunky Boxes Bracelet,23,"['The brand, ESTELE, established since 1989, is curated, manufactured & sold by women for women. With 100% made in India product we are “vocal for local” with a core focus on sustainability that recycles all waste Metal, Water, Plastic & Rubber.', 'ESTELE - has been selling in India & across the globe for 31 years. With 1000 plus points of retail sale & online market expansion. We provide the best designs at affordable prices & 1 year warranty to ensure high customer satisfaction.', ""A woman’s love for Jewellery need's no introduction. Hand crafted for the modern age, quintessential, goddess that walk’s the earth. Enhancing mood, beauty & confidence. All Estele designs are 100% in house manufactured at Normak Fashions Pvt Ltd."", 'Superior quality product made as per International Standards. Toxic free materials like Hypo-allergenic steel posts, steel clasps & precious metal plating that are safe for the skin. Go long periods without any complaints of itching/ swelling.', 'Avoid contact with direct heat, water & organic chemicals i.e. perfumes, deodorants, sprays & other strong chemicals as they may react with the metal/ plating. When not in use store jewellery in air-tight boxes/ a cloth pouch to retain its shine.']","{'Material': 'Crystal', 'Colour': 'Gold', 'Brand': 'Estele', 'Style': 'Modern', 'Age range (description)': 'Adult'}"
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfbXRmX2Jyb3dzZToyMDE2MTM0NzAwNTg5ODo6MDo6&url=%2FRINGJEWEL-Silver-Moissanite-Earrings-Clarity%2Fdp%2FB0765RVRH6%2Fref%3Dsr_1_24_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"RINGJEWEL Silver Plated Round Real Moissanite Stud Earrings (4.42 Ct,Black Color,Opaque Clarity), Moissanite",24,"['You Will Get This Item Within 2 Weeks In The USA.', ""Hardness On Moh's Scale : 9.25 ( Which Is Near To Mined Diamond's 10 ); Brilliance ( Refractive Index ) : 2.65 ( Better than Mined Diamond's 2.42 ); Fluorescence : None ; Durability : Tougher Than Diamond, Impervious to Heat & Chemic ; Guarantee : Test Positive & Life Time Brilliance."", 'Diamond & Moissanite Maintains Its Clarity And Sparkle Throughout A Lifetime.', 'A Moissanite That Is An Actual Lab Created Simulated Diamond And This Is One Of The Finest Diamond Alternative Products With 10 Times Lower Price On The Market To Date.', 'Style: Stud']",{}
https://www.amazon.ae/Luxury-Fashion-Jewelry-Bracelet-Stainless/dp/B0B7GWRN78/ref=sr_1_25?qid=1686556425&s=fashion&sr=1-25,Stainless Steel Women Bracelets (cross shape),25,"['【CLOVER BRACELET】 Legend has it that the four-leaf clover symbolizes luck. The probability of finding a four-leaf clover in a pile of clovers is one in 100,000, so each leaf of the four-leaf clover represents health, love, wealth, and happiness. Wear it every day and expect it to bring you good luck.', '【PRODUCT INFORMATION】 Length is 6.41 inches (16.3cm), extension chain is 1.77 inches (4.5cm), made of stainless steel, hypoallergenic, suitable for most skins, four-leaf clover diameter is 0.51 inches (1.3cm)', ""【ADJUSTABLE SIZE】This four leaf clover bracelet is adjustable size, suitable for most people's size, no need to worry about not wearing it"", ""【PERFECT GIFT】Delicate four-leaf clover bracelet is the best gift for friends and family on Thanksgiving, Mother's Day, Christmas, Birthday, Anniversary"", '【HIGH-QUALITY AFTER-SALES SERVICE】We are committed to serving every customer well. If there is any problem with the product, please contact us in time, we will provide you with high-quality after-sales service until you are satisfied.', '【Material 】tyCast from our carefully selected materials (luxurious metals that do not tarnish and oxidize), these bracelets are durable, high quality, readily adjustable in size, and a great choice of jewelry for those with very sensitive skin, they look elegant and expensive.']","{'Material': 'Stainless Steel', 'Colour': 'Gold - White', 'Brand': 'Generic', 'Age range (description)': 'Adult', 'Size': 'One Size'}"
