Link Product Page,title,ID,   Current Price   ,Discount Percentage,   Price Before Discount   
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfYXRmX2Jyb3dzZToyMDE0ODgzMjkwOTI5ODo6MDo6&url=%2FMothers-Necklace-Women%25EF%25BC%258CMothers-Remember-Daughters%2Fdp%2FB0BZQ1VGG8%2Fref%3Dsr_1_1_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Happy Mother's Day,Mom Necklace, Fashion Jewelry Gifts for Women，Mothers Day gifts， Remember I love you Mom ring key chain from Daughters and Sons",1, AED 43.99 ,No discount, AED 43.99 
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfYXRmX2Jyb3dzZToyMDE2NzA5Njc5NTA5ODo6MDo6&url=%2FBracelet-Adjustable-Friendship-Fashion-Birthday%2Fdp%2FB0BX82DF2C%2Fref%3Dsr_1_2_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Women's Silver Bracelet Star Charm Bracelet Gifts for Women Adjustable Bangle girls, Ladies Friendship Bracelet, Fashion Jewelry Birthday Gifts for Women girls",2, AED 43.10 ,-22%, AED 35.99 
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfYXRmX2Jyb3dzZToyMDE2NzA5Njc5NDk5ODo6MDo6&url=%2FBracelets-Bracelet-Exquisite-Fashion-Birthday%2Fdp%2FB0C369YNNG%2Fref%3Dsr_1_3_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1%26smid%3DA1AYTBNTE0T6K9,"Women's Bracelets Women's Heart Bracelet, S925 Silver Bangle An Exquisite Bracelet Fashion Jewelry Birthday Wedding Gift for Girls Women Wife Mom",3, AED 43.10 ,-12%, AED 45.99 
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfYXRmX2Jyb3dzZToyMDE2NzA5Njc5NTM5ODo6MDo6&url=%2FBracelets-Zirconia-Classic-Adjustable-Bracelet%2Fdp%2FB0BS12TPF6%2Fref%3Dsr_1_4_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Tennis Bracelets for Women White Cubic Zirconia Classic Adjustable Crystal Slider Plated Silver Bracelet Fashion Jewelry Wedding Gift for Girls Women Wife Mom,4, AED 43.10 ,No discount, AED 45.99 
https://www.amazon.ae/DAIMANPU-Strong-Plating-Magnetic-Accessory/dp/B09C7ZGPLL/ref=sr_1_5?qid=1686556425&s=fashion&sr=1-5,DAIMANPU Strong Metal Plating Magnetic Hijab Clip Safe Hijab Brooch Luxury Accessory No Hole Pins Brooch Magnet for Muslim Scarf,5, AED 43.10 ,-14%, AED 16.57 
https://www.amazon.ae/Ricjurzzty-Bracelets-Natural-Stones-Jewelry/dp/B093XYXL8N/ref=sr_1_6?qid=1686556425&s=fashion&sr=1-6,Ricjurzzty 3 PCS Tiger Eye Stone Bracelets 8MM Natural Stones Beads Bracelets for Men Women Girls Jewelry,6, AED 43.10 ,No discount, AED 18.90 
https://www.amazon.ae/TALITARE-Adjuster-Loose-Rings-silicone/dp/B08L4NH4S3/ref=sr_1_7?qid=1686556425&s=fashion&sr=1-7,"TALITARE Ring Size Adjuster for Loose Rings (Pack of 8,8 Sizes) silicone",7, AED 43.11 ,No discount, AED 17.60 
https://www.amazon.ae/Swarovski-Elements-Sterling-Infinity-J-Ros%C3%A9e/dp/B08JHXQX46/ref=sr_1_8?qid=1686556425&s=fashion&sr=1-8,Swarovski Elements Crystal 18K Gold Plated 925 Sterling Silver Pendant Necklace and Studs Earrings J.Rosée Fashion Jewelry Sets for Women Ladies Girls Gift Package,8, AED 43.11 ,-5%, AED 97.00 
https://www.amazon.ae/Youbella-Jewellery-Bohemian-Multi-Color-Earrings/dp/B01MU6O7H7/ref=sr_1_9?qid=1686556425&s=fashion&sr=1-9,Youbella Jewellery Bohemian Multi-Color Earrings For Girls And Women,9, AED 43.11 ,-12%, AED 9.70 
https://www.amazon.ae/Infinity-Friendship-Adjustable-Bracelets-Jewellery/dp/B0B5MT69CW/ref=sr_1_10?qid=1686556425&s=fashion&sr=1-10,"Infinity Bracelet for Women, Silver Gold Plated Bracelet Cubic Zirconia Adjustable Love Heart Bracelets for Women Ladies Jewellery for mom Daughter Girls Gift",10, AED 43.11 ,-18%, AED 23.20 
https://www.amazon.ae/Necklace-Necklaces-Aesthetic-Accessories-Friendship/dp/B0B9FXB18C/ref=sr_1_11?qid=1686556425&s=fashion&sr=1-11,My Melody And Kuromi Necklace Bff Necklace For 2 Cute Necklaces Aesthetic Pendant Accessories Kawaii Friendship Bestie Best Friend Gift For Teen Girls,11, AED 43.11 ,No discount, AED 19.90 
https://www.amazon.ae/Necklace-Bracelet-Deathly-Inspired-Collections/dp/B07VMYTMZM/ref=sr_1_12?qid=1686556425&s=fashion&sr=1-12,4 Piece Harry Potter Necklace Bracelet with The Deathly Hallows Golden Snitch Time Turner Chain Pendant Necklace for Harry Inspired Fans Gifts Collections,12, AED 43.11 ,-12%, AED 19.28 
https://www.amazon.ae/Genseion-Bracelets-Earrings-Necklace-Titanium/dp/B0B8QS27MD/ref=sr_1_13?qid=1686556425&s=fashion&sr=1-13,"Genseion Cute Simple 18k Gold Plated Lucky Clover Sets Bracelets Earrings Necklace Pendant for Women, Titanium steel, No Gemstone",13, AED 43.11 ,-5%, AED 41.99 
https://www.amazon.ae/Genseion-Bracelets-Necklace-Titanium-Gemstone/dp/B0B8QTLZ2T/ref=sr_1_14?qid=1686556425&s=fashion&sr=1-14,18k Gold Plated Lucky Clover Sets Bracelets Earring Necklace Pendant for Women Cute Simple Fashion Jewelry Womens Girls Gift,14, AED 43.11 ,No discount, AED 37.54 
https://www.amazon.ae/Big-Little-Sister-Friendship-Necklace/dp/B07M7Y1R96/ref=sr_1_15?qid=1686556425&s=fashion&sr=1-15,Big and Little Sister Friendship Necklace Set of 2 Pcs - Best Friend Gift Necklace,15, AED 43.11 ,No discount, AED 13.55 
https://www.amazon.ae/Crystals-Swarovski-Classic-Designer-Earrings/dp/B07WYM2WCZ/ref=sr_1_16?qid=1686556425&s=fashion&sr=1-16,Yellow Chimes Women's Crystals from Swarovski Classic Designer Plated Base Metal Stylish Hoop Earrings,16, AED 43.11 ,No discount, AED 15.00 
https://www.amazon.ae/Goody-1942512-Classics-Small-Multi-Colour/dp/B003YOVCLU/ref=sr_1_17?qid=1686556425&s=fashion&sr=1-17,"Goody 1942512 Classics Small Half Claw Clip, Multi-Colour ' 12 Units",17, AED 43.12 ,No discount, AED 20.45 
https://www.amazon.ae/Beautiful-Classic-Oxidized-Finishing-Piercing/dp/B0837NCX9N/ref=sr_1_18?qid=1686556425&s=fashion&sr=1-18,Yellow Chimes Beautiful Classic Designs 7 Pcs Combo Silver Oxidized Finishing Without Piercing Nose Pins for Women &amp; Girls,18, AED 43.12 ,-24%, AED 9.17 
https://www.amazon.ae/ROSENICE-Necklace-Adjustable-Heart-Shaped-Accessories/dp/B07YXVXBCV/ref=sr_1_19?qid=1686556425&s=fashion&sr=1-19,ROSENICE Leather Collar Necklace Adjustable Stylish Female Binding Clavicle Heart-Shaped Gothic Chain Choker Accessories (Black),19, AED 43.12 ,No discount, AED 21.20 
https://www.amazon.ae/Crystal-Necklaces-Necklace-Hexagonal-Gemstone/dp/B09Y2RXRGD/ref=sr_1_20?qid=1686556425&s=fashion&sr=1-20,"3 Pieces Crystal Necklaces, Quartz Pendant Energy Healing Crystal Necklace Natural Hexagonal Gemstone Pendant for Women Girls",20, AED 43.12 ,-9%, AED 25.99 
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfbXRmX2Jyb3dzZToyMDE2NzA5Njc5NTU5ODo6MDo6&url=%2FBracelet-bracelet-Stainless-Zirconia-Adjustable%2Fdp%2FB0BC1TC9GM%2Fref%3Dsr_1_21_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Women Girls Charm Bracelet Harry Golden Potter Snitch bracelet Stainless steel Silver Wings Bracelet with Zirconia Ladies Jewelry Adjustable - Anniversary Birthday Gifts for girls woman,21, AED 43.12 ,No discount, AED 35.99 
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfbXRmX2Jyb3dzZToyMDE2NzA5Njc5NTE5ODo6MDo6&url=%2FBracelets-Zirconia-Classic-Adjustable-Bracelet%2Fdp%2FB0BWW45WHH%2Fref%3Dsr_1_22_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Tennis Bracelets for Women White Black Cubic Zirconia Classic Adjustable Crystal Slider Plated Silver Bracelet Fashion Jewelry Wedding Gift for Girls Women Wife Mom,22, AED 43.12 ,No discount, AED 45.99 
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfbXRmX2Jyb3dzZToyMDEyMDcwMzU1NTE5ODo6MDo6&url=%2FEstele-Plated-Chunky-Boxes-Bracelet%2Fdp%2FB08CZXZRJJ%2Fref%3Dsr_1_23_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Estele Gold Plated Chunky Boxes Bracelet,23, AED 43.12 ,-25%, AED 9.64 
https://www.amazon.ae/sspa/click?ie=UTF8&spc=MTo4NjY4MDMzOTU5MzcxMjM2OjE2ODY1NTY0MjU6c3BfbXRmX2Jyb3dzZToyMDE2MTM0NzAwNTg5ODo6MDo6&url=%2FRINGJEWEL-Silver-Moissanite-Earrings-Clarity%2Fdp%2FB0765RVRH6%2Fref%3Dsr_1_24_sspa%3Fqid%3D1686556425%26s%3Dfashion%26sr%3D1-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"RINGJEWEL Silver Plated Round Real Moissanite Stud Earrings (4.42 Ct,Black Color,Opaque Clarity), Moissanite",24, AED 43.12 ,No discount, AED 132.16 
https://www.amazon.ae/Luxury-Fashion-Jewelry-Bracelet-Stainless/dp/B0B7GWRN78/ref=sr_1_25?qid=1686556425&s=fashion&sr=1-25,Stainless Steel Women Bracelets (cross shape),25, AED 43.12 ,No discount, AED 16.87 
https://www.amazon.ae/f3-Unisex-Bracelet-Black-Free-Size/dp/B07MCMPJFM/ref=sr_1_26?qid=1686556425&s=fashion&sr=1-26,"f3 Unisex Bracelet (Black, Free-Size)",26, AED 43.12 ,-47%, AED 6.55 
https://www.amazon.ae/Adjustable-Waterproof-Friendship-Relationship-Girlfriend/dp/B09T9JK71D/ref=sr_1_27?qid=1686556425&s=fashion&sr=1-27,"2 PCS Yin Yang Bracelets, Matching Couple Cord Bracelet, Adjustable Waterproof Handmade, for Best Friend Friendship Relationship Bracelets, Gift for Girlfriend, Boyfriend to Chistmas,Valentines",27, AED 43.13 ,No discount, AED 22.30 
https://www.amazon.ae/Yellow-Elegant-Butterfly-Crystal-Earrings/dp/B08F72TYQY/ref=sr_1_28?qid=1686556425&s=fashion&sr=1-28,Yellow Chimes Elegant Butterfly Crystal Silver Plated Clip-on Earrings for Women and Girls,28, AED 43.13 ,No discount, AED 13.79 
https://www.amazon.ae/Shoulder-Cascade-Bachelorette-Decorations-Supplies/dp/B07MWJG26H/ref=sr_1_29?qid=1686556425&s=fashion&sr=1-29,Party Bride to Be Satin Sash &amp; Shoulder Length Veil White Double Ribbon Edge Center Cascade Bridal Wedding Veil with Comb&amp; Bride to Be Satin Sash- Bachelorette Party Decorations Supplies,29, AED 43.13 ,No discount, AED 18.40 
https://www.amazon.ae/Yellow-Chimes-Oxidized-Chandbali-Earring/dp/B07MCCN1YY/ref=sr_1_30?qid=1686556425&s=fashion&sr=1-30,Yellow Chimes Modern Fusion Oxidized silver Alloy Chandbali Earring for Women and Girls,30, AED 43.13 ,No discount, AED 9.34 
https://www.amazon.ae/Necklace-Preserved-Girlfriend-Valentines-Anniversary/dp/B0BBH31NHS/ref=sr_1_31?qid=1686556425&s=fashion&sr=1-31,"Gifts for Women, Eternal Rose with Necklace, Preserved Flower with Pendant, Jewelry Gifts for Wife, Mother, Girlfriend on Valentine's Day, Birthday, Anniversary, Mother's Day",31, AED 43.13 ,No discount, AED 99.90 
https://www.amazon.ae/Ricjurzzty-Butterfly-Necklaces-Friendship-Necklace/dp/B0B57HTCDH/ref=sr_1_32?qid=1686556425&s=fashion&sr=1-32,"Ricjurzzty 2 PCS Butterfly BFF Necklaces, Enamel Butterfly Friendship Necklaces Best Friends Necklace for Teen Girls Women Best Friend Birthday Gift",32, AED 43.13 ,No discount, AED 29.00 
https://www.amazon.ae/Necklace-Pendant-Friendship-Birthday-Valentine/dp/B0BHZBBT97/ref=sr_1_33?qid=1686556425&s=fashion&sr=1-33,"Best Friend Necklace, Half Heart Pendant, Friendship Necklace, BFF Necklace for Valentine Heart Necklace, Sister Necklace Set Jewelry Birthday Valentine Gift for friend",33, AED 43.13 ,No discount, AED 45.50 
https://www.amazon.ae/ORiTi-Surgical-Stainless-Earrings-Hypoallergenic/dp/B09F8PVGCL/ref=sr_1_34?qid=1686556425&s=fashion&sr=1-34,ORiTi 316L Surgical Stainless Steel Stud Earrings Set Small Hoop Earrings Hypoallergenic Tunnel Punk Style Round Ear Piercing Jewelry for Women Mens,34, AED 43.13 ,No discount, AED 29.70 
https://www.amazon.ae/Silver-Friendship-Necklace-friends-forever/dp/B07NDPGWKN/ref=sr_1_35?qid=1686556425&s=fashion&sr=1-35,Alloy Silver Friendship Necklace (best friends forever and ever),35, AED 43.13 ,No discount, AED 29.00 
https://www.amazon.ae/Piercing-Disposable-Earring-Contain-Supplies/dp/B0BFJ6HL1Q/ref=sr_1_36?qid=1686556425&s=fashion&sr=1-36,"Ear Piercing Kit, 4Pack Disposable Self Ear Piercing Gun with Earring Studs, Contain Clean Tool and Piercing Gun(4mm), No Pain Piercing Tool and Piercing Supplies, Silver",36, AED 43.13 ,No discount, AED 36.66 
https://www.amazon.ae/Designer-Zirconia-Bracelet-350Swan-Ycfjbr-350Swan-Bl/dp/B0786J5WVJ/ref=sr_1_37?qid=1686556425&s=fashion&sr=1-37,Yellow Chimes Swan Designer By Yellow Chimes Silver Plated And Cubic Zirconia Charm Bracelet For Women (Blue)(Ycfjbr 350Swan Bl) (Ycfjbr-350Swan-Bl),37, AED 43.14 ,-20%, AED 9.60 
https://www.amazon.ae/Swarovski-Elements-Sterling-Pendent-Necklace/dp/B07MG8RT4Y/ref=sr_1_38?qid=1686556425&s=fashion&sr=1-38,Swarovski Elements 925 Sterling Silver Pendent Necklace for Women Gift JRosee Jewelry,38, AED 43.14 ,No discount, AED 105.00 
https://www.amazon.ae/Yellow-Chimes-Earrings-Silver-Stainless/dp/B07V6XZGXC/ref=sr_1_39?qid=1686556425&s=fashion&sr=1-39,Yellow Chimes Combo of 3 Pairs Big Hoop Earrings Silver Gold Rose Gold Stainless Steel Ear rings for Women and Girls,39, AED 43.14 ,No discount, AED 15.00 
https://www.amazon.ae/Choker-Necklaces-Velvet-Stretch-Necklace/dp/B07MX6HTHD/ref=sr_1_40?qid=1686556425&s=fashion&sr=1-40,10 PCS Women Choker Necklaces Black Velvet Stretch Tattoo Choker Necklace Set for Girls,40, AED 43.14 ,No discount, AED 16.00 
https://www.amazon.ae/Estele-plated-round-shaped-earrings/dp/B08CQ7VGGL/ref=sr_1_41?qid=1686556425&s=fashion&sr=1-41,Estele 24Kt Gold Plated Earings for Women,41, AED 43.14 ,-41%, AED 7.06 
https://www.amazon.ae/Fazza-Wristband-Bangle-Bracelet-Unisex/dp/B08Z9XLPMH/ref=sr_1_42?qid=1686556425&s=fashion&sr=1-42,F3 Fazza Faz3 Wristband Rope Bangle Bracelet for Unisex (Light Grey),42, AED 43.14 ,No discount, AED 17.50 
https://www.amazon.ae/Jaffiust-Layered-Rhinestone-Festive-Accessory/dp/B09ZGXZYK5/ref=sr_1_43?qid=1686556425&s=fashion&sr=1-43,Jaffiust Layered Body Chain Rhinestone Bra Chain Festive Summer Beach Bikini Accessory Jewelry for Women and Girls (Type B Gold),43, AED 43.14 ,No discount, AED 44.00 
https://www.amazon.ae/Yellow-Chimes-Oxidised-Adjustable-Anklets/dp/B089KM3BWL/ref=sr_1_44?qid=1686556425&s=fashion&sr=1-44,Yellow Chimes Latest Trend 5 Pcs Combo Black Thread Knot with Oxidised Single Charms Adjustable Evil Eye Anklets for Women and Girls,44, AED 43.14 ,-18%, AED 9.81 
https://www.amazon.ae/Rhinestone-Butterfly-Snowflake-Non-Piercing-Earrings/dp/B0B4FJ852D/ref=sr_1_45?qid=1686556425&s=fashion&sr=1-45,Glitter Rhinestone Butterfly Snowflake Ear Cuff 1 Pair Vintage Non-Piercing Fake Earrings Bridal Wedding Climber Ear Wrap Prom Ball Ear Jewelry for Women Girls,45, AED 43.14 ,No discount, AED 19.00 
https://www.amazon.ae/Crystal-Pandora-Elements-Bracelet-Valentines/dp/B07NDQMN6X/ref=sr_1_46?qid=1686556425&s=fashion&sr=1-46,925 Silver Dangle Heart Crystal Beads Charms Pandora Elements Bracelet Valentines Gift,46, AED 43.14 ,No discount, AED 29.95 
